sensor,temperature
3,23.5262
3,23.5556
3,23.5948
3,23.634
3,23.6732
3,23.6928
3,23.6928
3,23.7026
3,23.6928
3,23.6732
3,23.6928
3,23.585
3,23.585
3,23.5948
3,23.6144
3,23.6536
3,23.6634
3,23.6732
3,23.6732
3,23.683
3,23.5752
3,23.487
3,23.487
3,23.536
3,23.536
3,23.5556
3,23.5752
3,23.5752
3,23.5458
3,23.5458
3,23.5262
3,23.4576
3,23.438
3,23.3988
3,23.2812
3,23.242
3,23.242
3,23.2812
3,23.3302
3,23.3498
3,23.4086
3,23.4282
3,23.438
3,23.438
3,23.438
3,23.4282
3,23.4184
3,23.4184
3,23.4086
3,23.3302
3,23.3204
3,23.3106
3,23.3204
3,23.3204
3,23.34
3,23.3204
3,23.3008
3,23.2812
3,23.2812
3,23.2224
3,23.2224
3,23.2224
3,23.2224
3,23.242
3,23.242
3,23.242
3,23.2224
3,23.1832
3,23.1734
3,23.144
3,23.0166
3,22.997
3,23.0068
3,23.0166
3,23.0362
3,23.046
3,23.0558
3,23.0656
3,23.0656
3,23.0852
3,23.0656
3,23.0558
3,23.046
3,23.0656
3,23.046
3,23.0166
3,23.0264
3,22.9872
3,22.8794
3,22.8304
3,22.801
3,22.7716
3,22.7912
3,22.801
3,22.8108
3,22.8304
3,22.85
3,22.85
3,22.8206
3,22.801
3,22.8108
3,22.8108
3,22.7912
3,22.7912
3,22.7814
3,22.7716
3,22.7618
3,22.7618
3,22.7618
3,22.752
3,22.7324
3,22.703
3,22.6932
3,22.6834
3,22.6932
3,22.6932
3,22.6932
3,22.6638
3,22.6442
3,22.6148
3,22.605
3,22.5952
3,22.5952
3,22.5952
3,22.5854
3,22.5854
3,22.5756
3,22.5756
3,22.5658
3,22.5756
3,22.5658
3,22.556
3,22.5658
3,22.556
3,22.5364
3,22.5364
3,22.5364
3,22.507
3,22.4972
3,22.4874
3,22.4776
3,22.4678
3,22.458
3,22.458
3,22.4482
3,22.4384
3,22.4188
3,22.4188
3,22.36
3,22.36
3,22.3502
3,22.36
3,22.3502
3,22.3306
3,22.3306
3,22.3012
3,22.2816
3,22.2816
3,22.2522
3,22.262
3,22.2522
3,22.2424
3,22.2228
3,22.2032
3,22.2032
3,22.1934
3,22.1738
3,22.164
3,22.1444
3,22.1248
3,22.1248
3,22.1052
3,22.0954
3,22.0856
3,22.0954
3,22.1052
3,22.0856
3,22.0562
3,22.0562
3,22.0268
3,22.017
3,22.0072
3,22.0072
3,22.0072
3,22.017
3,22.017
3,22.0072
3,21.9974
3,21.9974
3,21.9778
3,21.9778
3,21.968
3,21.968
3,21.9484
3,21.9484
3,21.9484
3,21.9582
3,21.9582
3,21.9386
3,21.9484
3,21.9386
3,21.9386
3,21.9386
3,21.9288
3,21.919
3,21.9092
3,21.9092
3,21.8896
3,21.87
3,21.87
3,21.8504
3,21.8504
3,21.8406
3,21.8406
3,21.821
3,21.8112
3,21.821
3,21.8112
3,21.8112
3,21.8014
3,21.8014
3,21.8014
3,21.7916
3,21.772
3,21.7426
3,21.7328
3,21.723
3,21.7132
3,21.7034
3,21.6838
3,21.674
3,21.6642
3,21.6348
3,21.6152
3,21.6152
3,21.6054
3,21.6054
3,21.5956
3,21.5858
3,21.5858
3,21.5956
3,21.576
3,21.576
3,21.4976
3,21.5074
3,21.4976
3,21.4976
3,21.4976
3,21.4878
3,21.4878
3,21.478
3,21.4584
3,21.4388
3,21.4388
3,21.4388
3,21.4388
3,21.429
3,21.4094
3,21.4192
3,21.38
3,21.3604
3,21.3996
3,21.3604
3,21.3408
3,21.3408
3,21.331
3,21.3114
3,21.3114
3,21.3114
3,21.3016
3,21.3016
3,21.3016
3,21.3016
3,21.2918
3,21.3016
3,21.3016
3,21.3016
3,21.2918
3,21.3016
3,21.282
3,21.282
3,21.2722
3,21.282
3,21.282
3,21.2624
3,21.2624
3,21.2624
3,21.2526
3,21.2428
3,21.2036
3,21.2036
3,21.2036
3,21.184
3,21.184
3,21.184
3,21.1644
3,21.1546
3,21.1546
3,21.135
3,21.1448
3,21.1252
3,21.1252
3,21.135
3,21.1448
3,21.135
3,21.1252
3,21.135
3,21.1154
3,21.1154
3,21.1154
3,21.1056
3,21.1056
3,21.0762
3,21.0566
3,21.0664
3,21.0468
3,21.037
3,21.0272
3,21.0272
3,21.0174
3,20.988
3,20.9978
3,21.0174
3,20.9782
3,20.988
3,20.988
3,20.9782
3,20.9782
3,20.9684
3,20.9684
3,20.9586
3,20.9684
3,20.9586
3,20.9586
3,20.9586
3,20.9586
3,20.9684
3,20.9684
3,20.9488
3,20.939
3,20.9292
3,20.939
3,20.9292
3,20.939
3,20.9194
3,20.9292
3,20.9194
3,20.9096
3,20.9096
3,20.89
3,20.89
3,20.8998
3,20.89
3,20.89
3,20.8704
3,20.8704
3,20.8606
3,20.8606
3,20.8802
3,20.8606
3,20.8508
3,20.8508
3,20.8508
3,20.8508
3,20.8606
3,20.8508
3,20.8606
3,20.841
3,20.841
3,20.841
3,20.841
3,20.8214
3,20.8214
3,20.8018
3,20.8018
3,20.8018
3,20.8018
3,20.8018
3,20.7822
3,20.7724
3,20.7724
3,20.7724
3,20.7626
3,20.7822
3,20.7822
3,20.7822
3,20.7724
3,20.7724
3,20.7626
3,20.7724
3,20.7724
3,20.7626
3,20.7528
3,20.743
3,20.7332
3,20.7332
3,20.743
3,20.7234
3,20.7332
3,20.7332
3,20.7136
3,20.7136
3,20.694
3,20.6744
3,20.694
3,20.694
3,20.694
3,20.694
3,20.694
3,20.694
3,20.6842
3,20.6842
3,20.694
3,20.694
3,20.6842
3,20.6744
3,20.6842
3,20.6646
3,20.6744
3,20.6744
3,20.6842
3,20.6842
3,20.6744
3,20.694
3,20.6842
3,20.6842
3,20.6842
3,20.6842
3,20.694
3,20.6744
3,20.6744
3,20.6744
3,20.6744
3,20.6548
3,20.6548
3,20.6548
3,20.6548
3,20.645
3,20.6352
3,20.645
3,20.6352
3,20.6254
3,20.6254
3,20.6254
3,20.6254
3,20.6156
3,20.6156
3,20.6156
3,20.6156
3,20.6254
3,20.6254
3,20.6156
3,20.5764
3,20.5764
3,20.5862
3,20.596
3,20.596
3,20.5862
3,20.596
3,20.6058
3,20.6156
3,20.6156
3,20.6058
3,20.6058
3,20.6058
3,20.596
3,20.596
3,20.5862
3,20.5862
3,20.5764
3,20.5764
3,20.5764
3,20.5764
3,20.5666
3,20.5666
3,20.5568
3,20.5372
3,20.5372
3,20.5372
3,20.5372
3,20.5372
3,20.5274
3,20.5372
3,20.5372
3,20.5372
3,20.5274
3,20.5274
3,20.5372
3,20.5078
3,20.4784
3,20.4686
3,20.4588
3,20.4392
3,20.4588
3,20.4588
3,20.449
3,20.449
3,20.449
3,20.449
3,20.4392
3,20.4294
3,20.449
3,20.4294
3,20.4294
3,20.4294
3,20.4392
3,20.4294
3,20.449
3,20.449
3,20.4588
3,20.4392
3,20.4392
3,20.4294
3,20.4196
3,20.4
3,20.4098
3,20.4
3,20.4
3,20.4098
3,20.4098
3,20.4
3,20.4
3,20.4
3,20.3902
3,20.3804
3,20.3902
3,20.3902
3,20.3902
3,20.3804
3,20.3804
3,20.3608
3,20.3412
3,20.3412
3,20.3412
3,20.3412
3,20.3412
3,20.3314
3,20.3216
3,20.3216
3,20.3314
3,20.3314
3,20.3216
3,20.3412
3,20.3412
3,20.3314
3,20.3216
3,20.3314
3,20.3216
3,20.3216
3,20.3216
3,20.3216
3,20.3216
3,20.3216
3,20.3118
3,20.3118
3,20.302
3,20.302
3,20.3118
3,20.3118
3,20.302
3,20.302
3,20.2824
3,20.302
3,20.2824
3,20.2726
3,20.2726
3,20.2726
3,20.2628
3,20.2628
3,20.253
3,20.2432
3,20.2432
3,20.2334
3,20.2236
3,20.1844
3,20.1844
3,20.1942
3,20.1942
3,20.1746
3,20.1746
3,20.1648
3,20.1746
3,20.1648
3,20.1746
3,20.1844
3,20.1746
3,20.204
3,20.204
3,20.1942
3,20.1844
3,20.1746
3,20.155
3,20.1256
3,20.1256
3,20.106
3,20.1256
3,20.1256
3,20.1354
3,20.1256
3,20.1158
3,20.1158
3,20.106
3,20.0668
3,20.0668
3,20.057
3,20.0472
3,20.0472
3,20.0472
3,20.0472
3,20.0374
3,20.0472
3,20.057
3,20.057
3,20.057
3,20.0668
3,20.0668
3,20.0472
3,20.057
3,20.0374
3,20.0472
3,20.0374
3,20.0276
3,20.0374
3,20.0374
3,20.0276
3,20.0374
3,20.008
3,20.008
3,19.9884
3,19.9884
3,19.9786
3,19.9884
3,19.9884
3,19.9884
3,19.9884
3,19.9786
3,19.959
3,19.9786
3,19.9786
3,19.9786
3,19.9688
3,19.9688
3,19.959
3,19.9492
3,19.9296
3,19.9394
3,19.9394
3,19.9296
3,19.91
3,19.91
3,19.8806
3,19.8708
3,19.8904
3,19.9002
3,19.8904
3,19.8806
3,19.8806
3,19.8708
3,19.8806
3,19.8708
3,19.8806
3,19.8512
3,19.8316
3,19.8414
3,19.8708
3,19.8904
3,19.8806
3,19.8512
3,19.8512
3,19.861
3,19.861
3,19.8316
3,19.812
3,19.812
3,19.812
3,19.8218
3,19.8022
3,19.7924
3,19.7924
3,19.7924
3,19.7924
3,19.7924
3,19.812
3,19.7924
3,19.7826
3,19.7728
3,19.763
3,19.7532
3,19.7532
3,19.7434
3,19.7532
3,19.7532
3,19.7532
3,19.763
3,19.763
3,19.763
3,19.7532
3,19.763
3,19.763
3,19.7728
3,19.7728
3,19.7728
3,19.7434
3,19.7336
3,19.7336
3,19.7434
3,19.7336
3,19.7434
3,19.7336
3,19.714
3,19.7238
3,19.714
3,19.714
3,19.6944
3,19.6944
3,19.714
3,19.6846
3,19.665
3,19.6748
3,19.6748
3,19.6748
3,19.6748
3,19.6748
3,19.6748
3,19.6748
3,19.6944
3,19.6846
3,19.6748
3,19.6846
3,19.6846
3,19.6748
3,19.6552
3,19.6454
3,19.6356
3,19.6356
3,19.6356
3,19.616
3,19.616
3,19.616
3,19.6062
3,19.616
3,19.6062
3,19.5768
3,19.567
3,19.5768
3,19.5768
3,19.567
3,19.5572
3,19.5572
3,19.5572
3,19.5474
3,19.5376
3,19.5474
3,19.5376
3,19.5572
3,19.5474
3,19.5474
3,19.567
3,19.5768
3,19.567
3,19.5768
3,19.5572
3,19.5376
3,19.5278
3,19.518
3,19.5278
3,19.5376
3,19.5376
3,19.5474
3,19.5572
3,19.5572
3,19.5474
3,19.5474
3,19.5278
3,19.5278
3,19.5082
3,19.518
3,19.5278
3,19.5082
3,19.5082
3,19.4788
3,19.469
3,19.4592
3,19.4886
3,19.4886
3,19.4494
3,19.4592
3,19.4886
3,19.4592
3,19.469
3,19.4788
3,19.469
3,19.4788
3,19.4984
3,19.4788
3,19.4592
3,19.4592
3,19.42
3,19.4396
3,19.42
3,19.4004
3,19.4102
3,19.4102
3,19.42
3,19.4102
3,19.3906
3,19.3906
3,19.3906
3,19.3906
3,19.4004
3,19.3906
3,19.3612
3,19.3514
3,19.3318
3,19.3612
3,19.3514
3,19.3514
3,19.3416
3,19.322
3,19.3318
3,19.3122
3,19.3122
3,19.3024
3,19.3122
3,19.322
3,19.3122
3,19.3024
3,19.273
3,19.2534
3,19.2632
3,19.2436
3,19.2436
3,19.2436
3,19.224
3,19.2436
3,19.224
3,19.224
3,19.2044
3,19.224
3,19.2142
3,19.2044
3,19.1946
3,19.1848
3,19.1848
3,19.1848
3,19.1848
3,19.1848
3,19.1848
3,19.175
3,19.1848
3,19.1652
3,19.1652
3,19.1554
3,19.1652
3,19.1456
3,19.1162
3,19.126
3,19.1162
3,19.0868
3,19.0868
3,19.0476
3,19.0476
3,19.0672
3,19.0378
3,19.0378
3,19.0476
3,19.0476
3,19.0476
3,19.0672
3,19.0672
3,19.0574
3,19.0378
3,19.028
3,19.0378
3,19.0476
3,19.0378
3,19.028
3,19.0084
3,19.028
3,19.028
3,19.0182
3,18.9888
3,19.0084
3,18.979
3,19.0084
3,18.9888
3,18.9594
3,18.9692
3,18.9594
3,18.9692
3,18.9496
3,18.9692
3,18.9398
3,18.93
3,18.93
3,18.93
3,18.9496
3,18.9496
3,18.9496
3,18.9692
3,18.9398
3,18.9496
3,18.9398
3,18.9496
3,18.93
3,18.93
3,18.9202
3,18.9202
3,18.93
3,18.9104
3,18.9104
3,18.9202
3,18.8908
3,18.9006
3,18.8908
3,18.881
3,18.8712
3,18.881
3,18.8908
3,18.8614
3,18.8516
3,18.8614
3,18.8516
3,18.832
3,18.832
3,18.8124
3,18.832
3,18.8124
3,18.8222
3,18.8124
3,18.8222
3,18.8418
3,18.8418
3,18.8222
3,18.8222
3,18.8124
3,18.7928
3,18.7928
3,18.7928
3,18.783
3,18.7732
3,18.7536
3,18.7634
3,18.7634
3,18.7536
3,18.7536
3,18.7536
3,18.7634
3,18.7536
3,18.7536
3,18.734
3,18.7242
3,18.734
3,18.7144
3,18.7144
3,18.7144
3,18.6948
3,18.7046
3,18.7046
3,18.6948
3,18.6948
3,18.6948
3,18.7144
3,18.685
3,18.6948
3,18.6948
3,18.6752
3,18.6948
3,18.685
3,18.5968
3,18.587
3,18.587
3,18.6066
3,18.5772
3,18.587
3,18.5772
3,18.5772
3,18.587
3,18.5772
3,18.5576
3,18.5576
3,18.538
3,18.5674
3,18.5576
3,18.5184
3,18.489
3,18.4988
3,18.4792
3,18.4792
3,18.4694
3,18.4596
3,18.44
3,18.4498
3,18.4498
3,18.4498
3,18.4596
3,18.44
3,18.44
3,18.4302
3,18.4302
3,18.4204
3,18.4204
3,18.4204
3,18.4106
3,18.3812
3,18.3812
3,18.3812
3,18.3616
3,18.3812
3,18.3812
3,18.3812
3,18.3812
3,18.3714
3,18.3812
3,18.3714
3,18.3812
3,18.3812
3,18.391
3,18.391
3,18.3812
3,18.3616
3,18.3714
3,18.3616
3,18.342
3,18.3616
3,18.3322
3,18.342
3,18.342
3,18.342
3,18.3028
3,18.3126
3,18.3224
3,18.3224
3,18.342
3,18.3224
3,18.293
3,18.2832
3,18.2832
3,18.3028
3,18.3126
3,18.3224
3,18.3322
3,18.342
3,18.342
3,18.3322
3,18.3322
3,18.342
3,18.3224
3,18.3224
3,18.3126
3,18.3028
3,18.293
3,18.3224
3,18.3224
3,18.3322
3,18.3224
3,18.3126
3,18.3224
3,18.2832
3,18.2734
3,18.2734
3,18.2636
3,18.2538
3,18.2636
3,18.2734
3,18.2636
3,18.2342
3,18.244
3,18.2342
3,18.2244
3,18.2244
3,18.244
3,18.2636
3,18.2538
3,18.244
3,18.244
3,18.244
3,18.244
3,18.2538
3,18.244
3,18.2342
3,18.2342
3,18.2244
3,18.2244
3,18.2048
3,18.2146
3,18.1852
3,122.153
3,18.1754
3,18.1656
3,18.1656
3,18.146
3,18.1264
3,18.1068
3,18.1264
3,18.1656
3,18.1656
3,18.1754
3,18.1852
3,18.2048
3,18.2048
3,18.2048
3,122.153
3,18.1558
3,18.146
3,18.1362
3,18.146
3,18.1362
3,18.1264
3,122.153
3,18.146
3,18.1264
3,18.1166
3,18.1264
3,18.1264
3,18.146
3,18.1558
3,122.153
3,18.1362
3,18.1362
3,18.1264
3,18.1166
3,18.1068
3,18.097
3,18.1068
3,18.097
3,18.097
3,18.0872
3,18.0872
3,18.0676
3,18.048
3,18.0284
3,18.0382
3,18.048
3,18.048
3,18.0284
3,18.0382
3,18.048
3,18.0382
3,18.048
3,18.0284
3,18.048
3,18.0382
3,18.0186
3,18.0088
3,17.999
3,18.0088
3,17.999
3,18.0186
3,18.0088
3,18.0088
3,18.0186
3,18.0088
3,18.0088
3,18.0088
3,18.0284
3,18.0088
3,18.0186
3,18.0088
3,17.9696
3,17.9696
3,17.9794
3,17.999
3,18.0088
3,17.9892
3,17.9598
3,17.9598
3,17.95
3,17.9598
3,17.95
3,17.9696
3,17.9598
3,17.9402
3,17.9598
3,17.9598
3,17.95
3,17.95
3,17.95
3,17.95
3,17.9598
3,17.9696
3,17.9598
3,17.9402
3,17.9304
3,17.9206
3,17.9108
3,17.9108
3,17.9108
3,17.9108
3,17.901
3,17.8716
3,17.852
3,17.852
3,17.852
3,17.8618
3,17.8716
3,17.8814
3,17.8912
3,17.8814
3,17.8716
3,17.8912
3,17.8912
3,17.8814
3,17.8716
3,17.8716
3,17.852
3,17.8716
3,17.852
3,17.8422
3,17.8324
3,17.8324
3,17.8226
3,17.8128
3,17.8128
3,17.803
3,17.803
3,17.7932
3,17.8128
3,17.8324
3,17.8422
3,17.8128
3,17.803
